Date,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,target
2004-10-19,0.0,0.0,0.0,0.0,-0.010137844257396585,0.0,0.0,8.834017469641612e-05,0.0008297091953362035
2004-10-20,0.0,0.0,0.0,0.0,0.014801993222634138,0.14862672226808687,0.0,0.00012839923389682453,0.01007428983538583
2004-10-21,0.000881210034015551,0.0,0.0,0.0,0.024499171445910867,0.18243878246367476,0.0,0.00012490710285795292,-0.011340807914719253
2004-10-22,-0.0006718897963485522,0.0,0.0,0.0,-0.1287497822799044,1.010880344759013,0.0,0.00015992250268866,0.0030402084393830187
2004-10-25,0.0,0.0,0.0,0.0,-0.014289100417547128,0.8708270975225644,0.0,0.00012778162339161718,0.008677757008823006
2004-10-26,0.0,0.0,0.0,0.0,-0.009840715072959387,0.0,0.0,8.525194179014064e-05,0.04903920253255789
2004-10-27,-0.00133698294959114,0.0,0.0,0.0,0.0007050017796154565,0.935915655026606,0.0,5.044977277004475e-05,0.0372404589986326
2004-10-28,-0.004173160922711679,0.0,0.0,0.0,0.00268929934694314,0.9234543478546416,0.0,4.917733066886814e-05,0.004265964886357665
2004-10-29,0.0,0.0,0.0,0.0,-0.015409055457854483,0.9211982471725844,0.0,2.365203975172432e-05,0.0012519025875190604
2004-11-01,0.0,0.0,0.0,0.0,0.021084545577318307,0.9121652986060766,0.0,1.1056625391995813e-05,0.019848312678065305
2004-11-02,-0.00504894188605342,0.0,0.0,0.0,0.030634806951992565,0.0,0.0,3.885017109440811e-05,0.03390824229400491
2004-11-03,0.006138263747390471,0.0,0.0,0.0,-0.01939970166666865,0.0,0.0,0.0001322759022881328,-0.015510246253692794
2004-11-04,0.012324666212356082,-0.01176686042036092,0.0,0.0,0.014115599292466892,0.0,0.00013871278633690456,0.00015183178324196066,0.004689770978579366
2004-11-05,0.0,0.0,0.0,0.0,-0.0030306765285995504,0.0,0.0,0.0001539310196395538,-0.005983339932903009
2004-11-08,0.0,0.0,0.0,0.0,0.020151487155590956,0.6520972328856275,0.0,0.00016530176111013693,-0.006263747006207465
2004-11-09,0.0,0.0,0.0,0.0,0.0029766613788545495,0.0,0.0,0.00013520291905904053,0.012967977236564066
2004-11-10,-0.0001663149611216944,0.0,0.0,0.0,0.01187479343408295,0.6812184635714983,0.0,3.4176255403206714e-05,0.010170191070431489
2004-11-11,-0.00022470684271301965,0.0,0.0,0.0,0.00037180730199823196,0.5978265866560254,0.0,2.588476237312097e-05,0.003551008342165929
2004-11-12,0.0,0.0,0.0,0.0,0.034393123673609166,0.0,0.0,1.7441330959109593e-05,-0.004721516728873887
2004-11-15,0.0,0.0,0.0,0.0,0.012809620020514112,0.61259497387299,0.0,1.0400685741387553e-05,-0.005452554832344747
2004-11-16,0.0,0.0,0.0,0.0,-0.008157718902039179,0.6214441977534523,0.0,1.5521707272299307e-05,-0.0007161538666260459
2004-11-17,0.0,0.0,0.0,0.0,-0.00042148726168271734,0.6122699362361882,0.0,2.2310682591167706e-05,0.009187139699242008
2004-11-18,0.0,0.0,0.0,0.0,0.015492107838261585,0.6304402028425059,0.0,1.4422069475126671e-05,-0.0040161461550918265
2004-11-19,0.0,0.0,0.0,0.0,-0.03362954246213229,0.7162918573652183,0.0,2.6882672881658745e-05,0.11204318506733224
2004-11-22,0.007500665468228669,0.0,0.0,0.0,-0.022093040474096628,0.0,0.0,3.436486944185833e-05,-0.0013873921684365298
2004-11-23,0.0,-0.015569823747871287,-0.004831589910478996,-0.0016694560167360155,0.0038001272180857326,0.0,0.0,3.76798283367132e-05,0.045107881054277765
2004-11-24,0.006071561784886246,0.013916849194939023,0.002370709084237759,0.0,0.010175944980807643,0.0,0.0,3.7581076788768925e-05,0.007768582176676642
2004-11-26,0.0,0.03345735022077017,0.00611381403939247,0.0,0.008563505686546147,0.045049908771357505,0.0,3.059715442544957e-05,0.06039371400385751
2004-11-29,-0.0003746267332891326,0.03225935529253383,0.006606921023483739,0.0007872333780122367,-0.0011785611234586381,0.10281464131679421,-3.827606566829691e-05,1.6839601923166393e-05,-0.020295991298943328
2004-11-30,-0.0013362774268414759,0.0,0.0,0.0,0.020333833218060152,0.02996533649280944,0.0,7.895002504211605e-06,0.01124040996768616
2004-12-01,-0.0016936098818587585,0.022016451679817934,0.0,0.0,0.0007013370982650194,0.15805495703232464,0.0,5.2093054036109514e-05,-0.038456185061752524
2004-12-02,-0.01047718666904231,0.0,0.0,0.0,0.008346695683770552,0.0,0.0,5.743080578297184e-05,-0.0384773391969353
2004-12-03,-0.004282201636041202,0.007165713061567555,0.003019059894565965,0.0,0.0001458126445552759,0.0660228774012391,0.0,5.0943263654470255e-05,0.049321368670366184
2004-12-06,-0.0034435235509031594,0.0,0.0,0.0,-0.018975054080221026,0.04743793068430965,0.0,4.0072341277603805e-05,-0.0436183938658824
2004-12-07,-0.00605460385267306,0.0,0.0,0.0,-0.018969421636430717,0.0,0.0,0.00020638967385071608,0.005831569072400233
2004-12-08,0.0,-0.027484754618240657,0.0,0.0,0.007960128589336037,0.6274530878235343,0.0,0.00019242039079630325,0.011488385576183813
2004-12-09,0.003025477774918535,0.0,0.0,0.0,0.02613952687921168,0.5317108524133026,0.0,0.00017065838130204584,0.01790909940500285
2004-12-10,-0.0001666919155778672,0.0,0.0,0.0,-0.012519716606607442,0.5427384868735154,0.0,0.00021053519567609843,-0.004020292223524513
2004-12-13,0.0,-0.015311437945825002,0.0,0.0,0.018130847528206262,0.0,0.0,0.00023887513673075212,0.006358466757345749
2004-12-14,0.0,0.0,0.0,0.0,0.017919993171531926,-0.47062715199605604,0.0,0.0001525832159488679,-0.0007022586265856834
2004-12-15,0.0,0.0,0.0,0.0,0.011592054870243777,-0.41379249986600775,0.0,0.00014798334481136083,0.02079331550311969
2004-12-16,-0.0042142483138942295,0.0,0.0,0.0,-0.02703832664680096,0.47030508823417977,0.0,0.000522356301050229,-0.02459816217186983
2004-12-17,-0.005123945211698381,0.020136791461778866,0.003911585785895794,0.0,0.01814935607739569,0.0,0.0,0.0003608555475650875,-0.03457697091700629
2004-12-20,0.010037067024414249,0.0,0.0,0.0,-0.03411358523927322,0.0,0.0,0.0004355155094650653,0.015141770668553933
2004-12-21,0.011103718287309241,0.017738310926809324,0.005279978217017271,-0.0010939183223230367,-0.006075190022069811,0.0,0.0,0.00044321160440870873,0.001234730258928174
2004-12-22,0.0,0.0,0.0,0.0,-0.007258476767268457,0.3294761309183489,0.0,0.0003860376089525149,0.004313620428505693
2004-12-23,0.0,0.0,0.0,0.0,-0.012917516726550919,0.0,0.0,3.1268161510464866e-05,-0.013605625762254436
2004-12-27,-0.006871651817248157,0.0,0.0,0.0,0.0826195832250446,0.0,0.0,3.077568306245129e-05,0.01617881191223569
2004-12-28,-0.0018071608920736933,0.0,0.0,0.0,0.04850946083841722,0.38150020693935555,0.0,1.2128446622336948e-05,0.003979529705123497
2004-12-29,0.0,0.024085223918194655,0.007203874241594921,0.01564973030433407,0.00654794449382559,0.431654208054228,0.0,1.6321646909456737e-05,0.005591340178539239
2004-12-30,0.0,0.03359397783248795,0.009920894838874452,0.0,0.00120339226687602,0.34279841084297036,0.0,1.2058943331125552e-05,-0.006062837707547786
2004-12-31,0.0,0.0,0.0,0.0,-0.015843162857700602,0.28123439931248534,0.0,7.839645406999135e-06,-0.017494543597046608
2005-01-03,-0.01069613588522947,0.0,0.0,0.0,0.016356748275860117,0.0,0.0,1.9988432236854963e-05,0.010454872008167193
2005-01-04,-0.0087834930756419,0.0,0.0,0.0,-0.040530102842049096,0.0,0.0,9.903246884119613e-06,0.008809350072657596
2005-01-05,0.0,0.0010348632193866213,0.0019426448003236636,0.0,0.0027764595020569748,0.0,0.0,1.125579147570726e-05,0.0006079209002174402
2005-01-06,0.0,0.0,0.0,0.0,-0.01581640343055623,0.1858893419632411,0.0,1.6625639560684876e-05,0.07284337217887549
2005-01-07,-0.0019298913446082495,0.0,0.0,0.0,0.04085201941227261,0.01431532992762642,0.0,1.7008280917071913e-05,-0.003848922589624104
2005-01-10,0.0,0.0,0.0,0.0,-0.024071151555246282,0.09353094175336024,0.0,2.2695899342544252e-05,-0.06400793956679263
2005-01-11,-0.0008437986551835083,0.0002019957663670887,0.0012263354060184078,-0.0018837834968218356,-0.0023350671831312278,0.08568805462470493,0.0,2.3365123862735397e-05,0.013999238220730792
2005-01-12,0.007034487103790509,0.00714760874917711,0.002506253165883115,0.0008173881356044838,0.01831403085900389,0.0,0.0,3.042896486824329e-05,0.06602071656198061
2005-01-13,0.003064247422567304,0.010942892618173522,0.0,0.0,0.019233683420254114,-0.06745713882995634,0.0,0.00013805732461590707,0.005923583863471693
2005-01-14,0.0,0.0,0.0,0.0,0.03642610166103773,0.0,0.0,0.00017870902626449187,0.006627156192604122
2005-01-18,0.0,0.027740529466707384,0.0,0.0,-0.018129239841354935,0.0,0.0,0.00017092494009515293,-0.011220209544231863
2005-01-19,-0.0006339050629013405,0.003907795873399463,0.0012779154310357493,0.0,0.002703199170426696,-0.25413090604655725,0.0,0.00017067893221780873,0.008427420505454863
2005-01-20,0.0,0.0,0.0,0.0,-0.04499881729347584,-0.02332368017695102,0.0,0.00015715539044315206,0.0002829681472189538
2005-01-21,0.0,0.0,0.0,0.0,-0.023714184199773933,-0.0020559354247294977,0.0,7.751951682640054e-05,0.00398872219445745
2005-01-24,0.0,0.0,0.0,0.0,-0.022118435020830586,0.07544629980054758,0.0,3.272321469968826e-05,0.017967165076264058
2005-01-25,0.004230453756973497,-0.06184977281172315,0.0,0.0,0.005672383643154895,0.20651711929293157,0.0,0.0003558484975948928,0.002906306223185773
2005-01-26,0.0,-0.004276221232601736,-0.0006338690780455647,-0.0027651795951947936,0.005864579120983384,0.0,0.0,0.00037318592055641923,0.005528978840846355
2005-01-27,0.0,0.0,0.0,0.0,0.028283720585640104,0.5387513577791976,0.0,0.0003809877777968998,0.018398733771877618
2005-01-28,-0.00296638185390597,0.007581063910049427,0.0,0.0,-0.005934199674088004,0.4995144595838428,0.0,0.00030520465901033545,0.0395195486560298
2005-01-31,0.0016910414318996548,0.0,0.0,0.0,0.009014640411479001,0.49170295140289894,0.0,0.0002624746095525199,0.008391596304586413
2005-02-01,0.0,0.0,0.0,0.0,-0.024103076263839663,0.0,0.0,7.237360024991454e-05,0.026687921016095073
2005-02-02,0.014606208895390905,0.0,0.0,0.0,-0.015294476158178928,0.0,0.0,4.9533067770793644e-05,-0.022529967611606305
2005-02-03,0.012743659945602627,0.0,0.0,0.0,-0.15004076710440978,0.0,0.0,4.2784673433778695e-05,0.013049010649290649
2005-02-04,0.013337817110669252,0.0,0.0,0.0,-0.011442090719242607,0.0,0.0,4.6909988542240464e-05,0.0012391991570075422
2005-02-07,0.0,-0.006701868979057261,-0.0009034443394819498,-0.018008802856361864,0.004451554312986823,0.0,0.0,4.428611831947098e-05,0.024812245310342318
2005-02-08,0.007285605719222088,0.0,0.0,0.0,0.011693390507205652,0.0,0.0,4.081652961654704e-05,-0.026709059390892187
2005-02-09,0.0014292937182414235,-0.02996296697935887,-0.0044397655761074925,0.0,-0.0017147929984952898,0.5959880402919192,0.0,3.1485009266374934e-05,-0.004752338184150995
2005-02-10,0.0,0.0,0.0,0.0,-0.013686872774468312,0.0,0.0,2.2334558529285433e-05,0.036198634493872284
2005-02-11,0.0018423910970320268,-0.03403643555025432,-0.006084832122834923,0.0,0.002336798285509498,0.6462066818508653,0.0,1.5862661475872884e-05,0.042267931539701875
2005-02-14,0.007320997021649171,-0.0028146324661218877,-0.0007297710651869024,0.0,0.004631385248987502,0.0,0.0,3.2773104103737e-05,0.0447316962077009
2005-02-15,0.004389578454980081,0.0018372840963571727,0.0011601709574876374,-0.005792614146004989,0.00022225577796538643,0.5974215183379853,0.0,3.2703467544102326e-05,0.01925837949982334
2005-02-16,0.015879670206386913,0.0,0.0,0.0,-0.007062703071224602,0.0,0.0,3.29565324804673e-05,-0.02550979018400379
2005-02-17,0.004859726666038342,0.017351611309479344,0.0025475001575007636,0.0,0.009530563168980712,0.5903744530609429,0.0,3.685854761336437e-05,-0.01133680450444996
2005-02-18,0.013380221921193574,0.0,0.0,0.0,0.002738454237991838,0.0,0.0,1.583911955691244e-05,-0.017659486520001932
2005-02-22,-0.0032790979014120686,-0.012155429673540382,-0.0033297937966973077,-0.008028336531887158,-0.00498708324591112,0.54904691107313,0.0,8.660969892481533e-06,0.03463699339988002
2005-02-23,0.00836854738234443,0.0,0.0,0.0,-0.02875710655564162,0.0,0.0,2.2047028931175974e-05,0.008028559378200795
2005-02-24,0.0,0.0,0.0,0.0,0.00578534798247552,0.0,-6.632009518029395e-05,3.655751971910724e-05,0.0004408182782684733
2005-02-25,0.0,0.0,0.0,0.0,-0.004114631306901875,0.0,0.0,2.5474071448982724e-05,0.00822996094129258
2005-02-28,0.0,-0.018423895738458124,-0.0037300001061169267,0.0,0.008361253461955995,0.0,0.0,5.540460704538333e-05,-0.007962786012162715
2005-03-01,0.0,0.0,0.0,0.0,-0.003238594983264628,0.5592248132408629,0.0,8.309081592883595e-05,-0.00860163670031655
2005-03-02,0.0,-0.019747368689633282,-0.004723423134199865,0.0,0.013864306291440996,0.663419763462477,0.0,8.306017521027379e-05,-0.052765560040971216
2005-03-03,0.004548314069803456,-0.005798741443549875,-0.0025284574687130883,0.0004190519225087164,0.009247311542400485,0.5912244650768097,5.433313144438091e-05,9.135711172660995e-05,0.02429037131271361
2005-03-04,0.006369088094463992,-0.005619250064642194,-0.0030472581406078393,0.0012188458701261429,-0.004017587516939618,0.0,4.515252459124712e-05,0.00012257480622688123,-0.00137395691829989
2005-03-07,0.0,0.0,0.0,0.0,0.019577466869072704,-0.3262994455681739,0.0,6.30380377331979e-05,-0.05201790933399675
2005-03-08,0.00015697246059043527,0.0,0.0,0.0,-0.00909062192496247,-0.345649312962319,0.0,6.686946683182339e-05,-0.029092459575584595
2005-03-09,-0.01843979912144465,0.0,0.0,0.0,8.393007892804726e-05,0.0,0.0,9.094839129704869e-05,0.012228903452469408
2005-03-10,-0.012838605924612079,-0.02209532267126956,-0.0060722376552903865,0.0,-0.01751731091163817,0.0,0.0,8.120103559765045e-05,0.011104992657856139
2005-03-11,-0.0008441267373244147,0.0,0.0,0.0,-0.002526679115615313,0.13631463677877637,0.0,5.220213928366205e-05,0.0012130013945390594
2005-03-14,0.0,-0.03508515668375773,0.0,0.0,-0.004993620213178404,0.13382589289109623,0.0,2.4104634818483955e-05,0.0159147477211663
2005-03-15,-0.006946367680369845,-0.013518870402709863,-0.0040217919084405175,0.0,-0.006527388511845586,0.0,0.0,3.260688634352879e-05,0.005443556565123853
2005-03-16,0.0,-0.018882073411792124,0.0,0.0,0.007175333225615091,0.02379505725718386,0.0,2.8804435019864773e-05,0.026005357603924528
2005-03-17,0.007913553986971427,0.0,0.0,0.0,0.0033632180410345497,0.0,0.0,2.0037239168345872e-05,0.016750682216752244
2005-03-18,0.01337205249510123,0.0,0.0,0.0,0.0020460961794516136,0.0,0.0,2.490831244268219e-05,0.017132161282088942
2005-03-21,0.0024935501650780473,0.009406510996086937,-0.00013555328686955836,0.0,-0.00014041024582838436,0.04520873213630799,0.0,2.2046815559403735e-05,-0.019923348339214053
2005-03-22,-0.008771570962285391,-0.0035780532182811027,-0.002054807000095104,0.0,-0.0009581734350100547,0.0,0.0,1.303966389359501e-05,-0.0065795599143415595
2005-03-23,0.0,0.0,0.0,0.0,-0.006466867852598809,0.0,0.0,0.00010977167504260866,-0.0012262176262924918
2005-03-24,0.0,-0.0009500337292356779,0.0,0.0,-0.0038210599994170425,0.0,0.0,0.00011142029571091513,0.0007663494397047721
2005-03-28,0.0,0.0,0.0,0.0,0.00312962067395686,0.0,0.0,0.00011139128537833582,-0.0182532798862296
2005-03-29,-0.009603287225884664,0.0,0.0,0.0,0.010260997227691703,0.0,0.0,0.00011301393093762583,0.025103270429238878
2005-03-30,0.003506940021941491,0.003311773298233719,0.0,0.0,0.023369456152741486,0.27762423559965643,0.0,0.00010869439255059124,-0.02639077603944251
2005-03-31,0.00478912541263874,0.0027699439959076506,0.0,0.0,-0.003343910869313499,0.19492529832344319,0.0,4.62015220716746e-05,-0.018636958116686198
2005-04-01,0.010349296608503335,0.0,0.0,0.0,-0.005538296491958819,0.0,0.0,4.5839576435122975e-05,0.004965098042402305
2005-04-04,0.0,0.0,0.0,0.0,0.025442928660550448,0.0,0.0,0.00012909885961752098,0.019366054823320322
2005-04-05,-0.001974052733266574,0.0,0.0,0.0,0.004526589638522741,0.2251370910107425,0.0,0.00016439889414675404,0.010645302026732306
2005-04-06,0.006049187923812344,0.0,0.0,0.0,-0.01978954800418112,0.0,0.0,0.00017230511073615875,0.028844568979726537
2005-04-07,0.002556943416537357,0.03570402041423315,0.008749654744119192,0.0,-0.002808191687072357,0.21365076937458274,0.0,9.857448750480189e-05,0.004127187561983936
2005-04-08,0.0,0.02543432420834273,0.005930691902220122,0.0,-0.005331391061532819,0.0,0.0,0.00012385176326110603,-0.041489709245344675
2005-04-11,-0.00048568921936368626,0.020803645730987447,0.005961515032423203,0.0,-0.006705283267242408,0.22818590728020471,0.0,8.234584308428835e-05,0.017509234159255538
2005-04-12,0.0009022911007721346,0.016936957135988803,0.005613644931853219,0.0006000306491370138,-0.01120713729269171,0.17189666942679174,0.0,3.613111640119248e-05,-0.037835648238309316
2005-04-13,-0.010169445379167157,0.0,0.0,0.0,-0.0004821090448002445,0.0,0.0,3.506321793562974e-05,-0.09224865197467491
2005-04-14,-0.008501908834272518,-0.0006966308755242172,0.0020748455260134915,-0.00229082626255795,-0.00015391532065823528,0.0,0.0,4.887488200993166e-05,-0.0511505529789511
2005-04-15,-0.026215359093916323,0.0,0.0,0.0,-0.019216683999565724,0.0,0.00010067393927750208,2.4994838086692698e-05,0.007595055693941921
2005-04-18,0.0,0.0,0.0,0.0,-0.010863642937885403,-0.5126061790689495,0.0,3.4055517409116364e-05,0.04118739096769364
2005-04-19,0.009879874225283277,0.0,0.0,0.0,-0.011135052184234339,0.0,0.0,2.9171296314359584e-05,-0.04255071321052262
2005-04-20,-0.007935484686204208,0.0,0.0,0.0,0.02942940872552904,0.0,0.0,7.631194414416703e-05,0.047127523184757436
2005-04-21,0.014497322775767655,0.0,0.0,0.0,0.010921711529091575,0.0,0.0,4.792483681117235e-05,-0.04527458778318949
2005-04-22,0.00837133999688317,0.0,0.0,0.0,-0.020239725665687103,0.0,0.0,5.016024904239641e-05,0.041692798771869155
2005-04-25,0.008638732358832769,0.08571987542605311,0.02136191102152442,0.0,0.004432209088362294,0.0,0.0,4.957378053129426e-05,-0.02134198395082798
2005-04-26,-0.0014516227239914823,0.0,0.0,0.0,-0.019756598432365022,0.19072138005559033,0.0,5.514341137802978e-05,-0.006693723142468855
2005-04-27,0.0,0.0,0.0,0.0,-0.03684715580545796,0.0,0.0,2.283239832529547e-05,-0.011305336525573306
2005-04-28,-0.024641417861921235,0.0,0.0,0.0,0.0288569826350152,0.0,0.0,4.078100971861032e-05,0.014463891693780484
2005-04-29,-0.003556890507425224,0.0,0.0,0.0,-0.012783606702146098,0.1644500397847412,0.0,9.33094929178501e-05,0.01045132392652759
2005-05-02,0.004496947158916287,0.0,0.0,0.0,0.016055518778369953,0.09266603886630079,0.0,9.396593561573315e-05,-0.006101954632104167
2005-05-03,0.0,0.0,0.0,0.0,0.002855315675899197,0.0,0.0,7.514754318235529e-05,0.02595257323250877
2005-05-04,0.0020815501165014367,0.02839167906949771,0.0,0.0,0.009114331630893098,0.1884068482940411,0.0,8.928238449932813e-05,-0.012513864538981845
2005-05-05,0.005607651573357591,0.019778637198115998,0.0,0.0,0.0025324736634426545,0.0,0.0,6.243795772440498e-05,0.015072873357065975
2005-05-06,0.0014945635709130872,0.0,0.0,0.0,0.024161588105232036,0.3288547627884141,0.0,2.2432340803661474e-05,-0.007210358643952919
2005-05-09,0.0,0.0091678668516388,0.004666548492155778,0.0,-0.0018098175618684472,0.32885583680168223,0.0,1.917624731574522e-05,-0.014795106648809342
2005-05-10,-0.004673664897665689,0.009645793032952455,0.005168684983994738,0.002589293062435707,-0.004239361462986945,0.3194278345134734,0.0,2.27636184179469e-05,-0.022297845940496552
2005-05-11,-0.001852052170983616,0.0,0.0,0.0,-0.018286647207549148,0.2539257744632269,0.0,2.15572325282266e-05,-0.041469537060366046
2005-05-12,-0.022684286339670907,0.0,0.0,0.0,0.007856483280683715,0.0,0.00014504080023593024,1.470667825566361e-05,0.01862362367234871
2005-05-13,-0.021693990418540518,0.0,0.0,0.0,0.00609193852148463,0.0,0.0001652374429188623,0.0,0.022478782781558238
2005-05-16,-0.014229854343017038,0.0,0.0,0.0,0.002840558231863822,0.0,0.0,4.7550760275842726e-05,-0.005318552306886937
2005-05-17,0.0,0.014679517610685195,0.005050816069991144,0.0,-0.0007342252376064338,0.5525038242557886,0.0,4.351649144332965e-05,0.013607104261617264
2005-05-18,-0.0031821929184458683,0.0,0.0,0.0,0.0061805892189888585,0.5424035372525167,0.0,4.522318469901137e-05,0.04750470504250748
2005-05-19,0.00930277480884319,0.0,0.0,0.0,0.01162145621146494,0.0,0.0,4.319816193644116e-05,0.0
2005-05-20,0.0,0.0,0.0,0.0,-0.0051333826144116055,0.7789175938620267,0.0,2.9618804792440152e-05,0.05904219069450467
2005-05-23,0.005426137029983825,0.05705805030126341,0.0,0.0,0.0054332665521152155,0.0,0.0,1.221093513862982e-05,-0.001479215764930042
2005-05-24,0.0,0.0477776681097832,0.0,0.0,-0.005239255309147622,0.0,0.0,1.5173280719629222e-05,0.001975209447527382
2005-05-25,0.0,0.0,0.0,0.0,-0.006654940573441924,0.0,0.0,1.1718075495770287e-05,0.024048380764636557
2005-05-26,0.009067139636992204,0.03681914586051263,0.010753937321721896,0.0,0.0020589947062052906,0.0,0.0,1.0041414643417231e-05,-0.004412868282815063
2005-05-27,0.0,0.04681218891912556,0.0,0.0,0.002655968956902842,0.0,0.0,6.9767253707522796e-06,-0.019638687476957184
2005-05-31,-0.00046898411115935145,0.0,0.0,0.0,0.007310359600127343,0.802580623263067,0.0,1.2983919831190534e-05,0.013513513513513598
2005-06-01,0.008063715195504431,0.0,0.0,0.0,0.027889648907037653,0.0,0.0,8.474804820893703e-06,-0.006415172129457747
2005-06-02,0.0,0.05561083848591581,0.017666722019545705,0.0,0.0002056686963348212,0.0,0.0,1.1396800692738324e-05,-0.044996970878943165
2005-06-03,0.0012790973605250298,0.0,0.0,0.0,-0.013978048764615591,0.5303116120203898,0.0,2.0436398736656298e-05,-0.008281555507277938
2005-06-06,0.0,0.047137712218600296,0.014744407930480815,0.0010116066397935306,0.002404672385518958,0.38862613601416623,0.0,1.890226412918191e-05,-0.03629449185958866
2005-06-07,0.0009751629702024703,0.037152102545954434,0.0,0.0,-0.010960210023641021,0.37670350656901186,0.0,2.3288122880599086e-05,0.01025641025641022
2005-06-08,-0.005828260655381928,-0.006438956590410928,0.0037279208317434146,-0.0030696831411101007,-0.015879569855401083,0.0,0.0,1.6102829195851985e-05,0.0197645534074955
2005-06-09,0.011963902934568503,0.0,0.0,0.0,0.006635920297416411,0.0,0.0,2.7887400738615705e-05,-0.048895008119748784
2005-06-10,0.005415192509881099,0.004374004189592002,0.003698447672692323,0.0,-0.005140773951571734,0.0,0.0,1.4655754927754091e-05,0.0025611521472848064
2005-06-13,0.0,-0.0028457458024707893,0.0032628921542337446,0.0,-0.0005404224233236859,-0.3039268739628981,0.0,1.4307897489820674e-05,0.0027489818585708647
2005-06-14,0.0,-0.014746215315374941,0.0003193199656677771,0.0,0.003801943880106326,-0.2129126429197453,5.354009684225478e-05,1.3495791577079053e-05,0.03137432271523122
2005-06-15,0.007235351306809711,-0.012252364091087929,-0.0017023545870200056,0.0,-0.008031567807822593,0.0,0.0,1.4625710354761551e-05,0.022929047039450312
2005-06-16,0.010906367812162088,-0.008702250160054222,2.2654894614274804e-05,0.0,0.013194225598874933,0.0,0.0,4.881306599602208e-06,0.008617823583964679
2005-06-17,0.0,0.0,0.0,0.0,-0.01218964746690167,0.0,0.0,7.204400833970717e-06,-0.018285436707927483
2005-06-20,0.0055263002137015006,0.0,0.0,0.0,0.009266618996627254,0.0,0.0,7.1968891847047935e-06,0.00679478683454815
2005-06-21,0.0,0.0,0.0,0.0,-0.016767804099111782,0.0,0.0,6.664887244747598e-06,0.01814049006529528
2005-06-22,-0.0028521988816659506,0.020949080408206498,0.0,0.0,-0.00433484907575578,-0.445419047727262,0.0,1.8254711401577446e-05,0.008861228676591004
2005-06-23,0.0,0.0,0.0,0.0,0.015828036803385313,0.0,0.0,3.3456326388781324e-05,-0.029075778159416976
2005-06-24,-0.010881522874854067,0.029934504555577637,0.00766065140634732,0.0,-0.014939301344236879,0.0,0.0,3.2526321911130056e-05,-0.017503256010419244
